"","student_id","factor1","factor2","factor3","factor4","factor5","gpa"
"1056","2f0ecbf1384ce25e7c0894f3fd6a5c90",7.657692308,8.6,8.8,7.9,6.025,9.8
"1057","e0c67f786e7690bbedaa257ba2986e60",8.466923077,8.85,8.96,8.775,7.45,6.8
"1058","f666d6d2aa73b3cf04ebd37b4730393b",6.478571429,7.321428571,7.825,7.666666667,6.4125,6.7
"1059","a205348d4ee952774a95f98917e8c783",5.363157895,6.125,6.45,6.016666667,4.5125,4.7
"1060","7957f4dd256c428c1fe47076b5b4967e",5.744117647,5.8,6.475,6,5.3,8.2
"1061","f1a919e6b9f877dbfe0c5698159153a6",6.978571429,7.835714286,8.7625,8.316666667,7.45,7
"1062","eed55310bbf31ecec1565b24bb12fcb4",6.390625,6.764285714,7.2625,7.066666667,5.733333333,7.35
"1063","e6c079cfd7440d6b69dae797fac1b7e1",5.592272727,6.89375,7.3325,4.966666667,5.983333333,7.2
"1064","1507e6290b40985267b988394762c4c5",8.592307692,8.385714286,9.025,9.2,9.1,9.8
"1065","f5f0f4e22e6cebfce1ba86d09c6cf275",7.275,8.157142857,9.0375,7.466666667,7.025,7.3
"1066","01551b146daf6f5ef434211b82290f11",5.79047619,6.521428571,7.24,6.42,5.625,2.5
"1067","dd680e60832a1293117e9876b3d2ce11",5.12826087,6.138888889,6.9,3.571428571,6.283333333,6.65
"1068","cf32ae11676ffc54b13f94a28a24a228",7.171428571,7.392857143,8.025,7.266666667,7.775,7.55
"1069","6bc21c1493f4993505fef35a50f8d1c8",6.5625,8.028571429,7.85,8.283333333,5.9375,8.2
"1070","fb5aa2b7f0aa85bf428d1d3b9b395a92",5.905,6.694444444,8.2875,6.05,5.12,7.6
"1071","2d51f9653d5716263f2d07e223783c29",5.35,6.40625,5.841666667,5.291666667,4.725,6.5
"1072","942d644216a8fe6fcde3822e0086088c",6.896666667,7.935714286,8.05,6.6875,6.125,9.2
"1073","cc7e30aae091c835d98cb11c1e5bdf58",4.729615385,5.475,5.511666667,3.257142857,3.566666667,2.1
"1074","1c5ec4034b9c3684b039c3245ded9046",6.465625,7.03125,8.075,6.366666667,6.475,8.6
"1075","79f6c4915c1689e32478551ed6eeba97",7.746153846,7.935714286,7.9875,8.2,8.45,7.25
"1076","b9175e5a15b14b0d48260abd73da61e2",6.747058824,7.214285714,7.5625,8.033333333,6.7,6.2
"1077","15a58d34e2f56db50e32a36a5df717df",7.669230769,8.185714286,9.3625,8.666666667,8.35,8.6
"1078","9ad7b9431762b04c696d1b12a424717c",5.376923077,6.70625,7.4875,5.68,5.333333333,7.55
"1079","164c6bcc924156eaa95aa8a475c4b06e",7.215384615,7.835714286,8.6375,8.266666667,7.15,7.3
"1080","b37d8a11fac64ead827287c25f196918",6.206666667,7.25,7.875,7.666666667,7.15,8.35
"1081","498ed6235a8bad30a921a7b54e593d7a",5.186842105,6.825,6.583333333,7,2.891666667,6
"1082","d57ed21550cba81b4e10f68139c8a608",8.796153846,9.242857143,9.45,9.533333333,8.6,10
"1083","83b6fb7c27c79a7d0c42ee10c8e1717d",6.778571429,7.814285714,8.2875,7.2,7.35,9.1
"1084","b71a401ce6127e9837ccacdc348cd720",6.903333333,7.514285714,8.3125,6.8625,6.325,6
"1085","eb0a3616791b9a6c7eb9e976e41370f4",5.897368421,6.216666667,6.9,6.2,4.5,5.2
"1086","9754a7b4e66d2a9720ce2ab026134047",5.9545,7.164285714,8.035,6.233333333,4.741666667,3.85
"1087","72c2e8d2449bc745673633f7cef8391b",5.676315789,7.528571429,7.85,7.116666667,5.3625,5.65
"1088","e554ea8a812241824ab8a20a5c28862c",6.296875,6.038888889,7.45,6.816666667,5.983333333,6.5
"1089","c5b5afc7bf1725cbef4feef5897bbdda",5.697916667,6.125,6.27,5.983333333,6.35,8.6
"1090","b0db6b6f6c996fd9c3cfb6b5120ffb26",6.180555556,6.4,7.7125,6.125,6.375,6.4
"1091","a4408aa086bd99cd3423ea282414a6c0",6.589285714,6.878571429,7.975,5.6625,6.825,6
"1092","1d19495ee00f3eb6ba2011f7e89167c9",5.044230769,6.064285714,6.916666667,3.785714286,4.4,4.55
"1093","7b74b94b8054d47b35f33c0855f767b9",4.875925926,5.870833333,6.25,4.73125,4.841666667,4.15
"1094","59276958a433c5cad62db8808d8e344b",6.978571429,7.142857143,8.25,7.483333333,5.783333333,9.05
"1095","1b090952cf7e30e6cf522dcbbfad5408",6.796666667,7.421428571,7.95,7.05,5.433333333,6.05
"1096","6e3c7af4607de72f70811cf34d737da7",7.65,7.625,8.9,7.666666667,7.6,8.95
"1097","eaec126baf4778ff8e30a554eccb83f9",5.9175,6.40625,7.5125,5.3125,3.975,6.65
"1098","e79cb7db81745a13773d8a27e57c2077",6.886666667,6.571428571,7.75,7.583333333,6.225,6.35
"1099","78855f54ab3d8f6dafdf36dd7ec198f6",7.785714286,8.1,8.975,7.216666667,9.05,7.85
"1100","dd2dc359e063e754afac11a5c01998c3",7.835714286,8.021428571,8.675,7.833333333,7.2,7.75
"1101","9becc619c3292d1c085fdbe9dfe86916",4.020833333,2.2,9.05,2.2,1.5,2.05
"1102","92aec1e6504e00ee37b3a6e913bc07f0",7.514285714,8.207142857,8.4,7.916666667,5.483333333,7
"1103","68a89861138a47bb3c67f14605c4e836",5.004545455,6.05,3.68,4.3875,4.425,7.3
"1104","cdf3a7d9400699d99969e70e50be875c",5.019047619,6.95,7.8,8.85,5.783333333,4.4
"1105","f34ef62fce22f762cf7ac6db4aedb24d",5.236956522,5.05625,7.1375,5.15,3.975,2.2
"1106","25de81b2bdf11c97243241cfd0068fde",6.45,7.278571429,7.6625,6.883333333,6.05,5.85
"1107","f3a0dd507fcb3878427d14ef3172aff1",5.844736842,6.444444444,7.2,3.892857143,6.283333333,6
"1108","c198a82f4a512ce72074e6ab9120d2d9",6.452941176,7.607142857,7.8375,7.6,6.166666667,7.9
"1109","454beaaaa492fdc7eda5425810296bd7",5.76,6.75,7.325,7.2,5.883333333,4.9
"1110","acf97beb0a791af9ecff0efa52f30e8b",6.957692308,7.214285714,8.025,7.033333333,7.975,8.7
"1111","76f8c19b1662ddebdd2cfff571123c66",5.230555556,4.966666667,6.075,6.05,3.89,7
"1112","88b4c6eeae5a519fe0d61b304e41035c",5.927777778,7.421428571,7.6,6.5625,6.325,6
"1113","148db51b733e4a37f2f870594679c2e5",6.246875,7.128571429,8.6,7.016666667,6.083333333,6.3
"1114","887088629506ea97d27cc2c0d2bd7a8e",7.203571429,8.142857143,8.2625,8.05,6.925,7.9
"1115","4b9db11054f73bf4ff8ca4153cfcd576",6.94,8.1,8.6,8.366666667,6.025,8.25
"1116","54704d287f3d8d3ef9dca358064f2d3a",7.669230769,7.778571429,7.7625,8.716666667,6.525,7.7
"1117","aa8543c7aec1473ec098bbe4c5c6a7e2",4.626666667,0,7.475,0,3.6,7.55
"1118","30cc38d15aef59c9320998a251ea9c3d",5.785,6.864285714,7.525,7.733333333,4.64375,6
"1119","458154961d61d11d210f494e3fffe6f5",7.942307692,8.571428571,7.85,8,6.1,6.7
"1120","b77eb23ef0cf124f1341b891bc9a60ff",8.034615385,8.778571429,8.5875,9.2,6.625,8.4
"1121","fea1647d871dab27af70abb26ff5303b",7.406666667,7.585714286,7.7375,8.85,6.3,6
"1122","2a7c00048c5805d6567237bba4db1b2f",8.317857143,9.121428571,9.3,9.133333333,6.95,8.7
"1123","48d5fd510b556253187b6cee81527959",6.294117647,8.157142857,7.43,8.633333333,5.916666667,4.45
"1124","e1a9213ceda5450ac5581feb7d107de3",5.458695652,5.711111111,6.95,5.9875,5,2.2
"1125","471bc58417b8307453b5c9ad071caf71",7.535714286,8.407142857,8.1875,7.183333333,6.416666667,6.1
"1126","eea6a4dea33976158c1f4cdb8cfc0b83",6.502941176,7,7.8375,6.125,5.733333333,6.55
"1127","3a73ef4fe032b46419bd3d4567754888",6.243333333,6.957142857,7.2,6.983333333,5.675,6.25
"1128","351337ff35e23bd214dadf4f7bede6b9",7.323333333,7.642857143,7.58,8.533333333,6.25,7.35
"1129","819d1e5eb14d0f31fcba95f58b8063d4",6.218421053,6.935714286,7.89,6.983333333,5.775,8.05
"1130","af4e99862cb2c751795b95f3e3a0eb50",6.926470588,6.89375,7.76,7.783333333,5.9,8.45
"1131","e51d10eba1d2edd7bf84ff96f18ff55a",5.55,6.305555556,7.3375,5.475,6.225,6.45
"1132","bc73d2d6a5407b2f221dc489d3234004",5.236363636,5.975,7.825,7.85,5.675,6.73
"1133","bdeff42b8db9d1e6c9961ced84629c66",7.119230769,7.407142857,8.85,7.466666667,6.65,7.15
"1134","690b6a067a46284c5f0fa080ea98c877",6.496153846,7.983333333,8.625,8.05,5.866666667,8.6
"1135","f7d40c717804d7f45043d8a9004b42c9",5.339473684,5.283333333,8.425,4.783333333,4.59,8.7
"1136","b7c34e3dc22dde1d9c64a728caebbf59",6.5075,7.507142857,7.9125,7.475,6.183333333,7.45
"1137","f0ee5ed6e32c7f6af1caf0403a035f3d",7.485714286,7.642857143,7.8375,8.133333333,6.416666667,9.1
"1138","73db3c3a27b92f686d27ace7d864d438",5.652272727,6.51875,8.05,5.29,4.533333333,6.8
"1139","c17f153ed27ae5c03a5c57b14f369819",6.835714286,8.235714286,8.8375,6.35,6.375,9.7
"1140","74ff99823353d976ff385093894186bb",6.3125,6.75,7.4,5.2,4.233333333,7.65
"1141","f6ca20d74f09431a75affced02201e52",5.305,6.328571429,7.6875,5.68,6.066666667,6.2
"1142","613e40b3f465a28d7ff391c5d79c9c9a",4.985652174,5.54,6.954,5.4375,3.875,6.2
"1143","cd578873ae8004803a0919f5fb8eba55",7.296666667,8.307142857,8.3625,8.016666667,5.55,7.6
"1144","e6faebec3bd2668ccdc86f1ecbb6273e",8.071428571,8.178571429,8.5,8.616666667,6.9,8.7
"1145","4bc7444548315be4c01c956a959b6c19",7.007692308,7.635714286,8.2375,7.133333333,6.5,8.45
"1146","9c1319ead9c427f60579c58b8fa83b3d",6.294117647,6.511111111,7.48,6.05,4.916666667,5.75
"1147","be1cf3fb75945efba21b7e612436f247",8.036363636,8.2,8.975,7.375,7.825,6.85
"1148","36c1e0941a837bdc12bf623c4261d0a0",4.364814815,6.325,4.2,6.09,2.0125,8.15
"1149","113d18a8591830476abb108d4dafdf57",5.273076923,6.525,6.21,6.02,4.5125,6.75
"1150","f023dc36656bcc96d32fbe98811feb63",6.844117647,7.55625,8.4125,8.25,6.275,8.25
"1151","667c094dadb1990d30c5eb8f890b3463",6.102941176,6.90625,6.97,6.7625,7.075,9.45
"1152","c043a883658d09bee111dc6fcc2c9f2b",6.05625,7.035714286,7.375,7.133333333,5.466666667,6.85
"1153","0ae97dfba62f15bab23ce843da9e224c",6.566666667,7.707142857,8.01,7.216666667,6.9,6.9
"1154","39d4dc7ddf3d0f9ab3421b2cca143616",6.541764706,7,7.8775,7.366666667,5.73,5.9
"1155","9e856c98445fd26f4d3ddfc65e7c9b43",9.045454545,8,9.1,9.1,7.925,9
"1156","f9598f36e9a92e5c4937f35a0891d97f",6.169444444,7.1125,8.0875,5.8125,4.975,9.45
"1157","50cca293057ffe2518659f8339882c8d",5.387272727,5.683333333,7.44,4.16,5.3625,7.6
"1158","b00f626bd1153770259bb615525d479f",6.271428571,7.15,7.975,6.1,6.533333333,7.5
"1159","5bebaf17f4aee766fe8c9f7acc66b2f8",5.936111111,7.2,6.933333333,6.675,5.075,6
"1160","497bf33eeabec9b64d132ce7191a260a",5.856818182,6.5,5.8125,6.425,6.6,6.2
"1161","901bc07eb89abcc8fbda93d9634f04cc",6.380625,6.964285714,7.7975,7.416666667,6.283333333,6.6
"1162","432e6865333d80b7935146ca70732d65",8.182142857,9.135714286,8.825,9.416666667,7.7,9
"1163","e6915c9b8afbe6e6291e2e3149790304",7.659090909,6.4,9.325,6.6,7.175,6.4
"1164","708bb74e352dd983682d72f283b32e45",6.376666667,7.8,8.025,7.75,5.9,8.15
"1165","b042516a69173ef76180c057f8d60b13",6.15625,7.635714286,7.3875,6.7,5.316666667,6
"1166","55745d7e04f3a68d98b1c6e4ebf3dc18",5.705263158,5.025,5.6,7.066666667,4.108333333,7.7
"1167","e84a093e6b13101c7eed9751115ebcef",5.925,6.78125,7.02,7.375,5.54,7.5
"1168","d5087ea8351186ed62ba5b30a6b4f7ac",6.817857143,6.7,7.6875,6.766666667,6.016666667,6.1
"1169","a914e57194b67f96982963dcca054954",5.896666667,6.1,7.525,6.75,5.633333333,6.25
"1170","91f7056785dee561e4b19399c5cb2300",6.875,6.95625,7.8,6.7,6.916666667,7.95
"1171","30ff7dd1ebac6a1fc9b060a753a9bb68",6.48,5.95,7.65,7.85,6.625,6
"1172","c5183266a9696654e2cd9475fef86900",5.991666667,6.9625,7.925,5.933333333,6.425,6
"1173","87118fa046ecffde662f1a5bdf1b31f1",6.015,7.24375,7.2625,5.78,5.81,7.15
"1174","fe9b2c2ed87119d3931d44dabe48e196",5.542608696,5.795454545,6.976,6.55,4.385714286,3.4
"1175","6237c28726a07bcd3178d62223299966",6.910714286,7.528571429,7.3375,7.283333333,5.833333333,6.5
"1176","d5eba388d0c9709c8cc792feb2fb97fd",5.814285714,4.3,7.075,3.566666667,6.366666667,6.7
"1177","1cb4a2a5e3339f5076142836ff60f616",5.639444444,7.492857143,7.112,6.266666667,6.5,6.1
"1178","0500fb12a9a585162ce41cb7dc2ca995",4.115909091,4.1,5.533333333,3.1375,1.9625,4.15
"1179","333776de89a988a34f0f0e7b76e8b658",5.9675,7.571428571,6.8,7.416666667,5.6,4.15
"1180","f897e40d702036d32ac529106042c4c3",5.454,6.95,8.0075,6.483333333,5.45,7.5
"1181","36b4ec35860c3ea250b0da3f95533305",4.786111111,4.8,7.875,4.716666667,3.633333333,6.1
"1182","b92052414efba2a22e13254f94c243e6",3.336111111,0.7,0.1,0.7,0.8,4.55
"1183","b762dc32cfb5ce8d5513781ecb636dbf",7.576923077,6.68125,8.1875,7.45,6.7,7.4
"1184","a7662090f558b7f80a55ad8242acacfc",6.714285714,7.042857143,7.575,7.5,6.55,6.9
"1185","67a58183146edb743021b3c36fe925c4",6.546875,6.488888889,7.1625,6.025,6.7,4.2
"1186","0a70cd36867ca6ab0162497d1bc996ec",6.7,7.142857143,7.6375,7.7,5.916666667,7.05
"1187","fb4cc47d9740b61e2c0ec3e5eb0c944e",4.26,2.65,6,1.575,3.2,2.4
"1188","7faf2dfde89bc026fb46bc5c810de76e",6.06625,6.516666667,8.2525,5.1,4.975,7.5
"1189","be9af4a3a9e693d9dc931da4f459cd26",6.992307692,7.314285714,8.6125,7.5,6.8,7.25
"1190","9b7b246ffa2c0af8ae47c6f46ba89ce6",6.297368421,6.55,7.8125,6.34,6.683333333,7.3
"1191","3dc7f964afc153cc7b72c8612fbd6fee",6.202352941,6.7125,7.7975,6.95,5.333333333,7.05
"1192","a7c121067109f6c81cdc5a04d0a17a24",6.560714286,7.628571429,8.3625,7.516666667,6.266666667,6
"1193","c2e88babda00ad18f4df318eaccdec07",7.136666667,8.078571429,8.525,7.05,6.275,8.75
"1194","0eb3352d762b2b8ec4ca0f5f79a8fc36",5.659090909,6.914285714,7.06,6.65,4.94,8.65
"1195","79f64925370ee5fd1aaef7a3608e8c79",7.0375,7.325,7.8,8.066666667,6.233333333,7.5
"1196","a24a42ba7bd6300af2f576289b2768d2",6.226315789,6.7625,6.8,7.116666667,6.05,7.3
"1197","67dde4827842ea4102da4a872851fd2c",5.8988,6.9,7.134,5.9,4.758333333,8.85
"1198","6dcf1abf4854bea0b4f01bd3b7bb8f1e",5.955555556,6.2,7.85,4.475,6.825,6.7
"1199","1cc4ec03346d4f820ed56ca1b8e372fa",6.4825,7.278571429,7.9925,7.283333333,5.983333333,6
"1200","58c51bb2e9c4424bdaace990e3e7f47d",6.08,6.7375,8.0775,6.1375,6,6.4
"1201","8d0591b4051df5f3973b07b11da49bc4",5.452083333,4.75,7.3875,4.483333333,5.258333333,5.4
"1202","076740c03fc7075267bdac51f1de69a8",6.352941176,6.661111111,8.0625,7.8,5.466666667,6
"1203","7cae50463707af8a831a05d70cf10880",6.065625,7.407142857,7.525,6.2375,5.816666667,5.3
"1204","f56c75c65b5adf8c13a2cc1a3a5a4ef4",5.259090909,2.966666667,7.175,6.516666667,5.14,6.3
"1205","bcb35f8bed8a28602a6ac58783049668",6.343571429,7.35,8.18,7.6,6.016666667,6.35
"1206","789a26f65a6640da0b665c5229842947",7.786363636,6.9,9.4,8.1,8,9.5
"1207","69677358c4e0ddc8bfdb6ebbfb24c935",7.003846154,7.157142857,8.0375,8.25,6.15,7.55
"1208","a395c97dfb1f63d3e267b51249c149d6",6.961764706,7.942857143,8.7875,6.925,6.275,8.4
"1209","f1248c474adde32b8020aa766af4b935",6.58125,6.99375,8.4,6.216666667,5.6625,5.6
"1210","a2fc1611f7a56daca8b5e95839165742",6.625,7.264285714,8,6.6375,6.65,7.85
"1211","767dfe8ec9a536fad846abf9d14256a1",5.801666667,6.85,6.876666667,7.25,7.35,9.1
"1212","a71d7623b0674218c63830a2b2f5eb94",5.759375,6.5,6.95,3.1,4.51,6.35
"1213","541c259ab4422f02e5618c4119f86d59",6.494117647,7.022222222,7.44,6.675,6.075,7.95
"1214","21193fe06c4cb31da14794cbb3f7dc50",5.252857143,6.225,6.9275,6.783333333,4.241666667,6.35
"1215","901ae2bd2c97f4f9b50e283b3cd8fec5",8.176923077,8.421428571,9.175,9.333333333,8.275,6.65
"1216","8e707274c5ffc8c44721d0a0869137cc",5.038,5.35,6.85,4.08,5.12,6
"1217","548b08a6d7f3b4a8999b89e3d60afdd7",5.9075,6.522222222,7.3125,5.6375,6.316666667,6
"1218","36f07a9c56379a320ec7b66461c7441f",8.771428571,8.457142857,9.0875,9.55,7.025,8.85
"1219","7c7cd2dc2b37f43889ddf44a38974b2a",5.787,6.772222222,5.898333333,6.75,4,5.75
"1220","fbc11726e90cbb946e645902142e965f",7.55,8.607142857,8.2125,9.183333333,6.375,9.05
"1221","e11810089c4ad19bd8089f940ea38534",6.560714286,6.73125,7.8375,6.45,6.383333333,6.15
"1222","07b1c83ca8faa1f43d30af5ac1ea0803",6.133333333,6.4,8.275,5.166666667,5.883333333,4.9
"1223","d76a740c43d9c924d36c705695235ccd",7.446153846,8.283333333,8.825,7.15,6.625,9.6
"1224","553843080f8eb4707422be48ba34b83e",5.002,5.7625,5.55,5.38,4.88,6
"1225","c69935da7e75b24a5303891d52f89be1",6.30625,6.735714286,7.5625,6.05,4.825,6.7
"1226","aa95a37b1859736bab5381a10c8bfd7b",6.514705882,7.4,8.2375,6.783333333,6.3,6.55
"1227","25395e8164508cec173ac3225bbfab55",5.4,5.2625,8.2,5.0875,5.175,7.3
"1228","629e8cf39d820a97f60cb53dc735705e",6.37,6.21,7.175,5.71,6.625,7.55
"1229","bb6a23e38e1fc8c9565ab3d75a38ff68",6.223684211,7.328571429,7.425,5.51,6.8,6.2
"1230","aa7be3b9006b3ed9b7ae237f327b23f9",6.96875,7.735714286,7.575,8.516666667,6.825,6.3
"1231","58b22c6aee2418ef953f4d61b339e6fa",5.195652174,6.1625,6.45,5.32,3.95,8
"1232","8c10417e5e0784b6df900b06814b07dd",6.441176471,7.121428571,7.6,6.716666667,6.633333333,6.1
"1233","5a5b9abcdc5a7e664a53adcb2c32d7ea",5.697058824,6.675,8.425,4.683333333,5.74,9.15
"1234","0a2ddc50a45ec12fc7c43f52a7d04d64",6.315,6.38,8.125,7.5,6,7.65
"1235","1ec98664597932994b04c6a43ec71464",5.994117647,6.778571429,7.6375,7.633333333,5.35,7.55
"1236","1ff5b01bab5ca9aa05876b19d5a23dac",6.644117647,7.235714286,7.7,6.8,6.62,6.25
"1237","dd36806e7fdedcd75f4033736dac5c2e",5.24,6.01875,7.6,6.05,2.75,6.9
"1238","c63a6649950ccc3a014cf6aaad25b24c",6.906666667,7.428571429,7.975,7.8,6.1,9.25
"1239","28af85074a5198b96d8875fc79b791c6",6.916666667,7.5875,8.6,6.55,8.675,9.2
"1240","d06d0f14893362b948d291413aa3607f",7.579166667,7.4,8.775,7.05,5.525,7.85
"1241","3f1898cf898f3dfa1c0afc8913686591",7.496428571,8.192857143,7.5125,8.583333333,6.85,7.25
"1242","9abf5ff5519ba7c13b6ada69911d0643",6.515789474,6.57,6.82,5.966666667,5.816666667,5.7
"1243","752a8ad57d152400d74061a854ed3d6a",7.075,7.6,8.3,8.7,5.766666667,7.85
"1244","f494b4072370e221cbe8c02a38136394",6.502777778,7.771428571,8.075,6.983333333,6.166666667,8.4
"1245","522df01cfe1147e92ca92916d76d8bf6",4.33,6.014285714,6.425,4.625,7.65,7.75
"1246","6fb0d0dfda8bddddc3195489950f3d2c",5.652941176,3.066666667,7,3.32,3.3125,6.55
"1247","d914c2af4b09f3e5f84d1e837b5acae4",7.49,8.407142857,8.475,7.816666667,8.5,6.75
"1248","e4c051925714b9ffe9aeeb87f5ae3ab8",6.2375,7.1875,7.375,6.933333333,5.5,5
"1249","5822502e1a5a5e470e70f1424e622ddf",5.255555556,5.35,7.15,3.1,6.183333333,7
"1250","0bc1b4a2973606d197141baacfa57b20",7.56,8.178571429,8.25,7.966666667,7.183333333,9.15
"1251","0d6a56861b5bfaec6bd131be3227d236",6.877777778,8.285714286,7.425,7.716666667,5.916666667,3.05
"1252","fe9d09751b769ac342cdeb8e4092a1b7",7.377272727,8.42,7.9625,8.575,6.375,7.35
"1253","cbf749710563989202ce60ba6b3964d6",5.7525,6.1,7.7,5.99,4.341666667,9.6
"1254","17466bd604c79b6883afbbbb241739f3",5.528421053,4.766666667,5.346666667,5.5,3.083333333,4.95
"1255","f395b1f2b783404010b1a273bda3dade",6.422222222,6.71875,7.7125,6.233333333,5.816666667,9.8
"1256","bd6e2467da974bf1cca0c92265836e2e",5.102631579,6.6,4.05,6.425,0.2,3.7
"1257","814094b91182a23c3bdebd063d539781",5.6256,6.035,7.5225,5.9875,4.766666667,6.9
"1258","5844f032f994c25c09a2a4747f20e15d",5.830952381,6.741666667,7.775,7.1,4.133333333,6.1
"1259","8ccbc660d0a6857812b9a7af3a3428e5",9.032142857,9.116666667,9.4125,8.966666667,8.15,9.75
"1260","7cc8bf9c363e2f1fce4bc4473148e021",6.063333333,6.45,7.875,6.225,6.133333333,6.35
"1261","c0a873f7066ac3b64257fa30ddfada3b",6.125789474,7.121428571,8.1225,5.025,6.3875,7.25
"1262","aac573a8002de5aa5503327bc114ed37",7.282142857,7.128571429,7.95,7.783333333,6.75,6.95
"1263","4ef97660af3794590359d490b949844c",6.476315789,7.4,6.71,7.866666667,5.23,7.55
"1264","65ea42f5036a96011bcd953e419a28b5",6.3925,6.044444444,7.4125,6.6,5.916666667,6.25
"1265","984320c0f4fbfad640f91020eae99884",5.677083333,5.75625,7.55,4.635714286,4.88,8.4
"1266","d9b8ccd0060df36493062bea529395a8",6.173529412,6.99375,5.93,7.616666667,6.5375,8.4
"1267","5075eddac71c6271aee229cf2222ebd1",5.109259259,5.09,6.6,4.416666667,5.375,6.1
"1268","b951b4c3c861d4f50b2b0ef458cf5c68",5.442592593,6.277777778,6.775,5.875,3.458333333,7.2
"1269","cf3113563d095a2f20c3b750e635689b",6.7125,6.992857143,8.3125,6.6,5.433333333,8.9
"1270","f42066e7129778faada276fa2e013b75",8.007142857,8.285714286,8.4125,9.266666667,6.225,8.3
"1271","472d9526d42ed890c8b4e17bb29ab01f",6.809375,7.09375,8.0625,6.925,5.716666667,8.6
"1272","49047ec4ad93637977b5207f78bb2fa2",6.89,5.961111111,7.6375,7.066666667,6.033333333,9.85
"1273","ab4ccb0483962a56ca55697a7b2e03dd",7.896428571,7.721428571,7.8,6.916666667,6.825,6
"1274","0895f8e75f0e6941b49a1f710e622906",6.435294118,6.395454545,7.1,6.23,5.8,6.65
"1275","7852df6e8d256969c4cdf564e07a469a",5.139130435,4.492857143,7.925,4.0875,3.8625,4.8
"1276","f405f0d6e305aa4d76cd24379fc6d3e4",5.734090909,5.95,5.1625,6.05,4.316666667,4.25
"1277","256877b9d6de94f91b19394db8ceedb3",6.282352941,7.935714286,8.25,5.6875,4.84,3.6
"1278","85ab5693da14986d77e8dd2ba7189c91",5.37,0.1,8.475,1.616666667,4.65,5.1
"1279","bbeaa03c38d10e0021641405a7b9cdf9",5.5425,5.95,6.55,5.41,4.5,7.1
"1280","b7321f2f8fe0c5c5d2db0fd18db087d1",8.653571429,8.5,8.3,8.4,7.925,8.6
"1281","14a5e014c7dcdcb3b9029dd489d0f5a3",5.183333333,5.2,6.95,4.75,0.85,6.2
"1282","c16b64965e70a6171c0954386274379d",8.492857143,8.735714286,8.3875,9.45,8.15,9.6
"1283","8b1f731e61b7f90d501172b333b24665",6.052380952,7.50625,7.56,7.4875,4.483333333,8.95
"1284","33e57597d5ae07e1e87bd3ba82f2510f",6.483333333,7.2375,8.3625,6.6,5.55,7.05
"1285","afbad2a03f15b337d992c2d51fbef698",6.025,6.12,7.15,6.4125,4.875,7.25
"1286","5e640b02610f8056b75115403b8f0948",6.12,6.3,7.65,6.275,5.683333333,7.3
"1287","21e5ff19162dd3fb1af84ea2e2d6149d",6.54047619,7.333333333,6.97,6.42,7.125,6.2
"1288","ab23128ee74bf4529214f29149a76fe2",6.544736842,7,7.325,6.3625,6.183333333,6.25
"1289","6e6c8805b9844b39307550bffabcccf3",6.055,6.333333333,8.1,5.26,4.54,6
"1290","b4b3e3d68c48061320ff59c92ea80864",6.442307692,6.0625,9.55,5.675,5.783333333,6.275
"1291","7551eb8633dd0a5a37f7e38adbf55b54",4.264285714,0.775,7.875,2.6625,1.2375,6.6
"1292","153580c1857211e726b642404866f100",5.05,5.2125,7.35,4.26,5.325,7.15
"1293","0ae0daa03ff64540413aed67c6b622e0",6.161176471,6.828571429,7.8725,6.133333333,6.083333333,7.6
"1294","b5f2b893a73493b3c9ac208c27065b7a",7.565625,7.921428571,8.1875,8.283333333,6.616666667,7.5
"1295","6bd548127599b4c76442be12574b867e",4.284615385,4.45,6.025,3.683333333,2.7125,6.4
"1296","8fc1036af88d1a4b74428925abc88eb9",5.80952381,6.2625,7.075,6.17,4.266666667,5.2
"1297","21cae43cae4003310e7de02ff93f0690",5.313181818,4.225,5.23,6,4.325,6.15
"1298","2d757cd8d732b749001ac761c74c65f3",5.997391304,6.0875,6.57,5.525,5.7,7.4
"1299","9f7b7f89b5225c4cf392d4b331b7f41e",8.739285714,8.4,8.475,8.55,8.05,8.45
"1300","f2295eadffc4186c03e6e345d5baf28e",6.679166667,6.7,7.75,6.8,6.016666667,6.5
"1301","f1918cb5b6f624e45860fe61204b8f3e",5.049090909,7.733333333,5.021666667,7.05,5.3625,7.03
"1302","e804507c7d71024b5602191ce54cef9d",5.164166667,6,3.86,4.69,4.73,6.95
"1303","3b497ccab604cbb8b1599e89517ebc27",7.3,7.364285714,8.275,6.716666667,7.175,6.83
"1304","feb610263ce714e3b75d208f07d61f2b",6.8,7.671428571,8.05,6.933333333,6.383333333,8.55
"1305","74afb01d92beb69f45ea973316942f7e",6.641176471,6.95,7.7875,7.016666667,5.8,6.5
"1306","b9be588a810a94ee9ea64b6bf6f02c42",7.33,8.291666667,9.075,6.816666667,7.05,6.8
"1307","36df8c5da6d22936e6c3e716bb23ff91",6.923529412,7.892857143,8.225,7.0375,4.775,7.9
"1308","fe512da677f33ca767f8c72762e984a3",6.434705882,7.4,7.3975,6.0375,6.475,7.7
"1309","f0f906ef3e79b0af741c8507b9736897",5.745,6.277777778,6.204,6.35,5.666666667,6.77
"1310","bf95abf1b7221a6373850d0ded589c3b",7.222142857,7.457142857,8.1775,7.333333333,6.775,7.45
"1311","7fb62bc945827292f869513f0ab209ad",7.297857143,7.392857143,7.3675,6.016666667,6,10
